STEPHEN MILLER,Former chief of communications,JEFF SESSIONS,http://www.politico.com/magazine/story/2016/06/stephen-miller-donald-trump-2016-policy-adviser-jeff-sessions-213992
STEPHEN MILLER,Miller sent tips to Hahn a Breitbart reporter,JULIA HAHN,http://www.politico.com/magazine/story/2016/06/stephen-miller-donald-trump-2016-policy-adviser-jeff-sessions-213992
STEPHEN MILLER,Friends,SAM NUNBERG,http://www.politico.com/magazine/story/2016/06/stephen-miller-donald-trump-2016-policy-adviser-jeff-sessions-213992
STEPHEN MILLER,Miller set up meeting between Carlson and Sessions,TUCKER CARLSON,http://www.politico.com/magazine/story/2016/06/stephen-miller-donald-trump-2016-policy-adviser-jeff-sessions-213992
STEVEN MNUCHIN,Former college roommates; Mnuchin has a position in an entity connected to Lampert,EDWARD LAMPERT,https://www.washingtonpost.com/news/wonk/wp/2017/01/19/treasury-nominee-initially-omitted-more-than-100-million-from-disclosures-democratic-memo-shows/?postshare=3221484835948504&tid=ss_tw&utm_term=.e7b4eb5ed0a8
SUSAN POMPEO,Married,MICHAEL POMPEO,http://pompeo.house.gov/biography/
TERRY BRANSTAD,Brandstad and the Chinese president have a "friendship dating back to 1985" per Bloomberg Politics,XI JINPING,https://www.bloomberg.com/politics/articles/2016-12-07/trump-said-to-pick-iowa-governor-branstad-as-china-ambassador
TIAH JOO KIM,Parent/child,TONY TIAH THEE KIAN,https://www.washingtonpost.com/classic-apps/high-rollers-risk-takers-and-rule-benders-donald-trumps-unorthodox-roster-of-overseas-business-partners/2017/01/13/73797ab6-cc37-11e6-b8a2-8c2a61b0436f_story.html?utm_term=.c2f475ce19c6
VLADIMIR PUTIN,Energy minister,ALEXANDER NOVAK,https://www.washingtonpost.com/news/josh-rogin/wp/2016/12/13/inside-rex-tillersons-long-romance-with-russia/?utm_term=.37f238834d71
VLADIMIR PUTIN,Former deputy prime minister,IGOR SECHIN,https://www.ft.com/content/a8f24922-cef4-11e3-9165-00144feabdc0
W.E.“ED” BOSARGE,Major campaign donor,MITCH MCCONNELL,http://www.politico.com/tipsheets/prescription-pulse/2016/05/new-legislation-on-stem-cells-raises-alarm-214069
WELLS GRIFFITH,Married,CATHERINE BRAY GRIFFITH,https://www.theguardian.com/commentisfree/2017/feb/02/corporate-dark-money-power-atlantic-lobbyists-brexit
WENDI DENG MURDOCH,Parent/child,CHLOE MURDOCH,https://www.ft.com/content/a615f0ce-ed90-11e6-930f-061b01e23655
WENDI DENG MURDOCH,Parent/child,GRACE MURDOCH,https://www.ft.com/content/a615f0ce-ed90-11e6-930f-061b01e23655
WENDI DENG MURDOCH,"Close friend" according to the Guardian,IVANKA TRUMP,https://www.theguardian.com/film/2016/oct/11/wendi-deng-murdoch-rupert-trump-sky-ladder-art-of-cai-guo-qiang
WILBUR ROSS,Special advisor,JAMES UTHMEIER,http://www.jonesday.com/jones-day-lawyers-tapped-for-federal-and-state-posts-01-20-2017/
WILBUR ROSS,Privatization advisor when Giuliani was mayor,RUDY GIULIANI,http://www.salon.com/2016/11/21/wilbur-ross-jr-rumored-to-be-donald-trumps-choice-for-commerce-secretary-owned-a-mine-where-12-miners-died-in-2006_partner/
WILLIAM I. KOCH,Siblings,CHARLES G. KOCH,http://www.forbes.com/profile/koch/
WILLIAM I. KOCH,Siblings,DAVID H. KOCH,http://www.forbes.com/profile/koch/
WU XIAOHUI,Married. (Zhuo is the granddaughter of Deng Xiaoping the former leader of the People's Republic of China. Wu is the chairman of the Anbang Insurance Group which has been in business discussions with the Kushners.),ZHUO RAN,https://www.nytimes.com/2017/01/07/us/politics/jared-kushner-trump-business.html
YOUSEF AL-OTAIBA,"Friend" per the New York Times,THOMAS J. BARRACK JR.,https://www.nytimes.com/2017/02/11/us/politics/jared-kushner-israel.html?smid=tw-nytimesworld&smtyp=cur&_r=1
